STARTIME,Start Time,TRIPTIME,Mode_Group,Mode,Mode2,STOPS,Number of Stops
925,1900-01-00 15:25,40,Bus,Bus,PT,2,2
1060,1900-01-00 17:40,47,Walking,Walking,Walking,1,1
810,1900-01-00 13:30,10,Walking,Walking,Walking,1,1
1170,1900-01-00 19:30,20,Vehicle Driver,Car,Car,1,1
1250,1900-01-00 20:50,20,Vehicle Driver,Car,Car,1,1
1170,1900-01-00 19:30,20,Vehicle Passenger,Car,Car,1,1
1250,1900-01-00 20:50,20,Vehicle Passenger,Car,Car,1,1
855,1900-01-00 14:15,15,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,15,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,10,Walking,Walking,Walking,1,1
1250,1900-01-00 20:50,30,Vehicle Driver,Car,Car,1,1
1285,1900-01-00 21:25,5,Vehicle Driver,Car,Car,1,1
1250,1900-01-00 20:50,30,Vehicle Passenger,Car,Car,1,1
1285,1900-01-00 21:25,5,Vehicle Passenger,Car,Car,1,1
1020,1900-01-00 17:00,70,Vehicle Driver,Car,Car,1,1
1395,1900-01-00 23:15,25,Vehicle Driver,Car,Car,1,1
1005,1900-01-00 16:45,15,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,15,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,10,Walking,Walking,Walking,1,1
1093,1900-01-00 18:13,10,Vehicle Driver,Car,Car,1,1
1227,1900-01-00 20:27,24,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,40,Vehicle Driver,Car,Car,1,1
1100,1900-01-00 18:20,70,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,75,Train,Train,PT,3,3+
1140,1900-01-00 19:00,5,Walking,Walking,Walking,1,1
1280,1900-01-00 21:20,40,Tram,Tram,PT,3,3+
1170,1900-01-00 19:30,20,Vehicle Driver,Car,Car,1,1
1215,1900-01-00 20:15,30,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,10,Walking,Walking,Walking,1,1
540,1900-01-00 9:00,5,Vehicle Driver,Car,Car,1,1
560,1900-01-00 9:20,10,Vehicle Driver,Car,Car,1,1
1150,1900-01-00 19:10,10,Walking,Walking,Walking,1,1
1305,1900-01-00 21:45,10,Walking,Walking,Walking,1,1
600,1900-01-00 10:00,3,Walking,Walking,Walking,1,1
1120,1900-01-00 18:40,20,Bicycle,Bicycle,Bicycle,1,1
1440,1900-01-01 0:00,20,Bicycle,Bicycle,Bicycle,1,1
510,1900-01-00 8:30,100,Train,Train,PT,4,3+
710,1900-01-00 11:50,110,Train,Train,PT,4,3+
915,1900-01-00 15:15,25,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,15,Vehicle Driver,Car,Car,1,1
612,1900-01-00 10:12,65,Train,Train,PT,3,3+
915,1900-01-00 15:15,51,Train,Train,PT,5,3+
1095,1900-01-00 18:15,75,Train,Train,PT,4,3+
930,1900-01-00 15:30,30,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,25,Vehicle Driver,Car,Car,1,1
940,1900-01-00 15:40,20,Vehicle Passenger,Car,Car,1,1
1050,1900-01-00 17:30,25,Vehicle Passenger,Car,Car,1,1
830,1900-01-00 13:50,20,Vehicle Passenger,Car,Car,1,1
1050,1900-01-00 17:30,25,Vehicle Passenger,Car,Car,1,1
775,1900-01-00 12:55,5,Vehicle Driver,Car,Car,1,1
675,1900-01-00 11:15,20,Walking,Walking,Walking,1,1
810,1900-01-00 13:30,20,Walking,Walking,Walking,1,1
990,1900-01-00 16:30,20,Walking,Walking,Walking,1,1
1140,1900-01-00 19:00,20,Walking,Walking,Walking,1,1
630,1900-01-00 10:30,120,Train,Train,PT,5,3+
690,1900-01-00 11:30,5,Vehicle Driver,Car,Car,1,1
540,1900-01-00 9:00,40,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,30,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,45,Vehicle Driver,Car,Car,1,1
890,1900-01-00 14:50,25,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,3,Vehicle Driver,Car,Car,1,1
785,1900-01-00 13:05,30,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,15,Vehicle Driver,Car,Car,1,1
1200,1900-01-00 20:00,15,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,1,Walking,Walking,Walking,1,1
1110,1900-01-00 18:30,15,Vehicle Passenger,Car,Car,1,1
1200,1900-01-00 20:00,15,Vehicle Passenger,Car,Car,1,1
1020,1900-01-00 17:00,75,Vehicle Passenger,Car,Car,2,2
1310,1900-01-00 21:50,50,Vehicle Passenger,Car,Car,2,2
1170,1900-01-00 19:30,15,Vehicle Driver,Car,Car,1,1
1245,1900-01-00 20:45,10,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,10,Vehicle Driver,Car,Car,1,1
1080,1900-01-00 18:00,30,Walking,Walking,Walking,1,1
1200,1900-01-00 20:00,30,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,30,Walking,Walking,Walking,1,1
1200,1900-01-00 20:00,30,Walking,Walking,Walking,1,1
955,1900-01-00 15:55,3,Vehicle Driver,Car,Car,1,1
1090,1900-01-00 18:10,60,Vehicle Driver,Car,Car,1,1
955,1900-01-00 15:55,3,Vehicle Passenger,Car,Car,1,1
1090,1900-01-00 18:10,60,Vehicle Passenger,Car,Car,1,1
1090,1900-01-00 18:10,25,Vehicle Driver,Car,Car,1,1
1330,1900-01-00 22:10,25,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,3,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,3,Walking,Walking,Walking,1,1
803,1900-01-00 13:23,5,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,3,Walking,Walking,Walking,1,1
1050,1900-01-00 17:30,30,Train,Train,PT,3,3+
570,1900-01-00 9:30,10,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,10,Vehicle Driver,Car,Car,1,1
745,1900-01-00 12:25,7,Vehicle Driver,Car,Car,1,1
745,1900-01-00 12:25,7,Vehicle Passenger,Car,Car,1,1
982,1900-01-00 16:22,13,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,15,Walking,Walking,Walking,1,1
1105,1900-01-00 18:25,5,Bicycle,Bicycle,Bicycle,1,1
1180,1900-01-00 19:40,40,Bicycle,Bicycle,Bicycle,1,1
1260,1900-01-00 21:00,5,Bicycle,Bicycle,Bicycle,1,1
805,1900-01-00 13:25,25,Train,Train,PT,3,3+
895,1900-01-00 14:55,5,Walking,Walking,Walking,1,1
1000,1900-01-00 16:40,15,Tram,Tram,PT,3,3+
1140,1900-01-00 19:00,10,Vehicle Driver,Car,Car,1,1
1230,1900-01-00 20:30,5,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,5,Vehicle Passenger,Car,Car,1,1
715,1900-01-00 11:55,15,Vehicle Driver,Car,Car,1,1
790,1900-01-00 13:10,10,Vehicle Driver,Car,Car,1,1
848,1900-01-00 14:08,12,Vehicle Driver,Car,Car,1,1
1165,1900-01-00 19:25,15,Vehicle Driver,Car,Car,1,1
1230,1900-01-00 20:30,15,Vehicle Driver,Car,Car,1,1
765,1900-01-00 12:45,60,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,30,Vehicle Driver,Car,Car,1,1
420,1900-01-00 7:00,15,Vehicle Driver,Car,Car,1,1
495,1900-01-00 8:15,15,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,2,Vehicle Driver,Car,Car,1,1
524,1900-01-00 8:44,1,Walking,Walking,Walking,1,1
870,1900-01-00 14:30,5,Walking,Walking,Walking,1,1
450,1900-01-00 7:30,5,Vehicle Driver,Car,Car,1,1
705,1900-01-00 11:45,15,Vehicle Passenger,Car,Car,1,1
725,1900-01-00 12:05,10,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,10,Vehicle Passenger,Car,Car,1,1
780,1900-01-00 13:00,40,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,10,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,40,Vehicle Driver,Car,Car,1,1
1156,1900-01-00 19:16,19,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,30,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,30,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Driver,Car,Car,1,1
885,1900-01-00 14:45,30,Bicycle,Bicycle,Bicycle,1,1
975,1900-01-00 16:15,45,Bicycle,Bicycle,Bicycle,1,1
420,1900-01-00 7:00,10,Vehicle Driver,Car,Car,1,1
450,1900-01-00 7:30,30,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Driver,Car,Car,1,1
330,1900-01-00 5:30,30,Vehicle Driver,Car,Car,1,1
1135,1900-01-00 18:55,20,Vehicle Driver,Car,Car,1,1
1200,1900-01-00 20:00,20,Vehicle Driver,Car,Car,1,1
1199,1900-01-00 19:59,1,Walking,Walking,Walking,1,1
1260,1900-01-00 21:00,1,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,30,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,30,Vehicle Passenger,Car,Car,1,1
1060,1900-01-00 17:40,20,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,5,Vehicle Driver,Car,Car,1,1
1100,1900-01-00 18:20,10,Vehicle Passenger,Car,Car,1,1
1210,1900-01-00 20:10,10,Vehicle Passenger,Car,Car,1,1
810,1900-01-00 13:30,60,Vehicle Driver,Car,Car,1,1
830,1900-01-00 13:50,10,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,5,Vehicle Driver,Car,Car,1,1
1030,1900-01-00 17:10,10,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,10,Vehicle Driver,Car,Car,1,1
1030,1900-01-00 17:10,10,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,10,Vehicle Passenger,Car,Car,1,1
1030,1900-01-00 17:10,10,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,10,Vehicle Passenger,Car,Car,1,1
1030,1900-01-00 17:10,10,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,10,Vehicle Passenger,Car,Car,1,1
530,1900-01-00 8:50,30,Vehicle Driver,Car,Car,1,1
1560,1900-01-01 2:00,40,Walking,Walking,Walking,1,1
1609,1900-01-01 2:49,15,Walking,Walking,Walking,1,1
885,1900-01-00 14:45,45,Vehicle Driver,Car,Car,1,1
1005,1900-01-00 16:45,30,Vehicle Driver,Car,Car,1,1
1220,1900-01-00 20:20,10,Walking,Walking,Walking,1,1
645,1900-01-00 10:45,2,Walking,Walking,Walking,1,1
730,1900-01-00 12:10,10,Walking,Walking,Walking,1,1
1110,1900-01-00 18:30,33,Train,Train,PT,3,3+
1210,1900-01-00 20:10,10,Walking,Walking,Walking,1,1
690,1900-01-00 11:30,5,Walking,Walking,Walking,1,1
1170,1900-01-00 19:30,10,Walking,Walking,Walking,1,1
1210,1900-01-00 20:10,10,Walking,Walking,Walking,1,1
420,1900-01-00 7:00,20,Vehicle Passenger,Car,Car,1,1
1090,1900-01-00 18:10,15,Vehicle Driver,Car,Car,1,1
1117,1900-01-00 18:37,13,Vehicle Driver,Car,Car,1,1
1085,1900-01-00 18:05,5,Walking,Walking,Walking,1,1
1095,1900-01-00 18:15,5,Walking,Walking,Walking,1,1
750,1900-01-00 12:30,15,Walking,Walking,Walking,1,1
585,1900-01-00 9:45,15,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,15,Vehicle Driver,Car,Car,1,1
365,1900-01-00 6:05,20,Vehicle Driver,Car,Car,1,1
510,1900-01-00 8:30,5,Vehicle Driver,Car,Car,1,1
700,1900-01-00 11:40,15,Vehicle Driver,Car,Car,1,1
950,1900-01-00 15:50,10,Vehicle Driver,Car,Car,1,1
970,1900-01-00 16:10,15,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,5,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,10,Vehicle Driver,Car,Car,1,1
650,1900-01-00 10:50,10,Vehicle Driver,Car,Car,1,1
705,1900-01-00 11:45,15,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,5,Walking,Walking,Walking,1,1
1215,1900-01-00 20:15,20,Vehicle Passenger,Car,Car,1,1
645,1900-01-00 10:45,73,Tram,Tram,PT,3,3+
930,1900-01-00 15:30,15,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,25,Vehicle Driver,Car,Car,1,1
645,1900-01-00 10:45,73,Tram,Tram,PT,3,3+
950,1900-01-00 15:50,10,Walking,Walking,Walking,1,1
1020,1900-01-00 17:00,25,Vehicle Passenger,Car,Car,1,1
795,1900-01-00 13:15,2,Walking,Walking,Walking,1,1
1095,1900-01-00 18:15,5,Walking,Walking,Walking,1,1
1110,1900-01-00 18:30,15,Vehicle Driver,Car,Car,1,1
1200,1900-01-00 20:00,15,Vehicle Driver,Car,Car,1,1
521,1900-01-00 8:41,19,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Driver,Car,Car,1,1
1045,1900-01-00 17:25,28,Train,Train,PT,3,3+
1230,1900-01-00 20:30,60,Train,Train,PT,3,3+
570,1900-01-00 9:30,15,Vehicle Driver,Car,Car,1,1
650,1900-01-00 10:50,15,Vehicle Driver,Car,Car,1,1
808,1900-01-00 13:28,2,Vehicle Driver,Car,Car,1,1
915,1900-01-00 15:15,9,Vehicle Driver,Car,Car,1,1
520,1900-01-00 8:40,5,Vehicle Driver,Car,Car,1,1
635,1900-01-00 10:35,5,Vehicle Driver,Car,Car,1,1
925,1900-01-00 15:25,5,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,10,Vehicle Driver,Car,Car,1,1
925,1900-01-00 15:25,5,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,10,Vehicle Passenger,Car,Car,1,1
925,1900-01-00 15:25,5,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,10,Vehicle Passenger,Car,Car,1,1
615,1900-01-00 10:15,70,Vehicle Driver,Car,Car,1,1
615,1900-01-00 10:15,70,Vehicle Passenger,Car,Car,1,1
876,1900-01-00 14:36,14,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,15,Vehicle Driver,Car,Car,1,1
1240,1900-01-00 20:40,15,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,15,Vehicle Driver,Car,Car,1,1
955,1900-01-00 15:55,20,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,30,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,30,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,5,Vehicle Driver,Car,Car,1,1
1000,1900-01-00 16:40,10,Vehicle Driver,Car,Car,1,1
960,1900-01-00 16:00,5,Vehicle Passenger,Car,Car,1,1
1000,1900-01-00 16:40,10,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,5,Vehicle Passenger,Car,Car,1,1
1000,1900-01-00 16:40,10,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,5,Vehicle Passenger,Car,Car,1,1
1000,1900-01-00 16:40,10,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,5,Vehicle Passenger,Car,Car,1,1
1000,1900-01-00 16:40,10,Vehicle Passenger,Car,Car,1,1
1150,1900-01-00 19:10,10,Vehicle Passenger,Car,Car,1,1
1320,1900-01-00 22:00,10,Vehicle Passenger,Car,Car,1,1
850,1900-01-00 14:10,5,Walking,Walking,Walking,1,1
1220,1900-01-00 20:20,5,Walking,Walking,Walking,1,1
780,1900-01-00 13:00,30,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,20,Vehicle Driver,Car,Car,1,1
1030,1900-01-00 17:10,10,Vehicle Driver,Car,Car,1,1
1350,1900-01-00 22:30,15,Vehicle Driver,Car,Car,1,1
730,1900-01-00 12:10,100,Train,Train,PT,2,2
885,1900-01-00 14:45,35,Bus,Bus,PT,2,2
615,1900-01-00 10:15,30,Vehicle Driver,Car,Car,1,1
825,1900-01-00 13:45,30,Vehicle Driver,Car,Car,1,1
615,1900-01-00 10:15,30,Vehicle Passenger,Car,Car,1,1
825,1900-01-00 13:45,30,Vehicle Passenger,Car,Car,1,1
540,1900-01-00 9:00,20,Vehicle Driver,Car,Car,1,1
1170,1900-01-00 19:30,15,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Driver,Car,Car,1,1
990,1900-01-00 16:30,20,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,10,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,10,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Passenger,Car,Car,1,1
990,1900-01-00 16:30,20,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,10,Vehicle Passenger,Car,Car,1,1
1260,1900-01-00 21:00,10,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,5,Vehicle Passenger,Car,Car,1,1
675,1900-01-00 11:15,45,Vehicle Driver,Car,Car,1,1
675,1900-01-00 11:15,30,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,35,Vehicle Driver,Car,Car,1,1
570,1900-01-00 9:30,45,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,45,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,30,Vehicle Driver,Car,Car,1,1
1380,1900-01-00 23:00,30,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,60,Vehicle Driver,Car,Car,1,1
920,1900-01-00 15:20,45,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,10,Walking,Walking,Walking,1,1
640,1900-01-00 10:40,10,Walking,Walking,Walking,1,1
780,1900-01-00 13:00,4,Walking,Walking,Walking,1,1
750,1900-01-00 12:30,15,Vehicle Driver,Car,Car,1,1
855,1900-01-00 14:15,5,Walking,Walking,Walking,1,1
910,1900-01-00 15:10,15,Vehicle Driver,Car,Car,1,1
540,1900-01-00 9:00,5,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,10,Vehicle Driver,Car,Car,1,1
615,1900-01-00 10:15,15,Bicycle,Bicycle,Bicycle,1,1
660,1900-01-00 11:00,5,Bicycle,Bicycle,Bicycle,1,1
1080,1900-01-00 18:00,10,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,10,Vehicle Driver,Car,Car,1,1
755,1900-01-00 12:35,3,Walking,Walking,Walking,1,1
755,1900-01-00 12:35,4,Vehicle Driver,Car,Car,1,1
765,1900-01-00 12:45,4,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,5,Walking,Walking,Walking,1,1
760,1900-01-00 12:40,5,Walking,Walking,Walking,1,1
540,1900-01-00 9:00,30,Walking,Walking,Walking,1,1
675,1900-01-00 11:15,15,Walking,Walking,Walking,1,1
810,1900-01-00 13:30,10,Walking,Walking,Walking,1,1
1050,1900-01-00 17:30,40,Train,Train,PT,4,3+
1380,1900-01-00 23:00,70,Tram,Tram,PT,3,3+
600,1900-01-00 10:00,30,Vehicle Driver,Car,Car,1,1
790,1900-01-00 13:10,20,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,30,Vehicle Passenger,Car,Car,1,1
790,1900-01-00 13:10,20,Vehicle Passenger,Car,Car,1,1
1065,1900-01-00 17:45,10,Walking,Walking,Walking,1,1
1335,1900-01-00 22:15,10,Walking,Walking,Walking,1,1
1065,1900-01-00 17:45,10,Walking,Walking,Walking,1,1
1335,1900-01-00 22:15,10,Walking,Walking,Walking,1,1
1065,1900-01-00 17:45,10,Walking,Walking,Walking,1,1
1335,1900-01-00 22:15,10,Walking,Walking,Walking,1,1
1065,1900-01-00 17:45,10,Walking,Walking,Walking,1,1
1335,1900-01-00 22:15,10,Walking,Walking,Walking,1,1
660,1900-01-00 11:00,15,Walking,Walking,Walking,1,1
660,1900-01-00 11:00,15,Walking,Walking,Walking,1,1
787,1900-01-00 13:07,8,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,11,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,5,Vehicle Passenger,Car,Car,1,1
1130,1900-01-00 18:50,5,Vehicle Passenger,Car,Car,1,1
1110,1900-01-00 18:30,5,Vehicle Driver,Car,Car,1,1
1130,1900-01-00 18:50,5,Vehicle Passenger,Car,Car,1,1
725,1900-01-00 12:05,27,Vehicle Driver,Car,Car,1,1
405,1900-01-00 6:45,20,Vehicle Driver,Car,Car,1,1
450,1900-01-00 7:30,2,Vehicle Driver,Car,Car,1,1
725,1900-01-00 12:05,55,Walking,Walking,Walking,1,1
1020,1900-01-00 17:00,45,Vehicle Driver,Car,Car,1,1
405,1900-01-00 6:45,20,Vehicle Driver,Car,Car,1,1
450,1900-01-00 7:30,2,Vehicle Passenger,Car,Car,1,1
725,1900-01-00 12:05,55,Walking,Walking,Walking,1,1
1020,1900-01-00 17:00,45,Vehicle Passenger,Car,Car,1,1
838,1900-01-00 13:58,17,Vehicle Driver,Car,Car,1,1
645,1900-01-00 10:45,5,Vehicle Passenger,Car,Car,1,1
945,1900-01-00 15:45,50,Vehicle Driver,Car,Car,1,1
1120,1900-01-00 18:40,20,Vehicle Driver,Car,Car,1,1
945,1900-01-00 15:45,50,Vehicle Passenger,Car,Car,1,1
1120,1900-01-00 18:40,20,Vehicle Passenger,Car,Car,1,1
945,1900-01-00 15:45,50,Vehicle Passenger,Car,Car,1,1
1120,1900-01-00 18:40,20,Vehicle Passenger,Car,Car,1,1
615,1900-01-00 10:15,5,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,5,Walking,Walking,Walking,1,1
510,1900-01-00 8:30,10,Vehicle Driver,Car,Car,1,1
500,1900-01-00 8:20,5,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,30,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,10,Vehicle Driver,Car,Car,1,1
645,1900-01-00 10:45,15,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,5,Vehicle Driver,Car,Car,1,1
420,1900-01-00 7:00,10,Vehicle Driver,Car,Car,1,1
450,1900-01-00 7:30,10,Vehicle Driver,Car,Car,1,1
748,1900-01-00 12:28,47,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,15,Vehicle Passenger,Car,Car,1,1
820,1900-01-00 13:40,20,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,15,Vehicle Passenger,Car,Car,1,1
820,1900-01-00 13:40,20,Vehicle Passenger,Car,Car,1,1
600,1900-01-00 10:00,5,Walking,Walking,Walking,1,1
1050,1900-01-00 17:30,30,Walking,Walking,Walking,1,1
1275,1900-01-00 21:15,20,Tram,Tram,PT,3,3+
1050,1900-01-00 17:30,30,Walking,Walking,Walking,1,1
1275,1900-01-00 21:15,20,Walking,Walking,Walking,3,3+
480,1900-01-00 8:00,5,Walking,Walking,Walking,1,1
660,1900-01-00 11:00,5,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,10,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,5,Walking,Walking,Walking,1,1
1280,1900-01-00 21:20,5,Walking,Walking,Walking,1,1
1295,1900-01-00 21:35,5,Walking,Walking,Walking,1,1
690,1900-01-00 11:30,5,Walking,Walking,Walking,1,1
900,1900-01-00 15:00,10,Walking,Walking,Walking,1,1
1095,1900-01-00 18:15,35,Vehicle Passenger,Car,Car,1,1
1410,1900-01-00 23:30,30,Vehicle Passenger,Car,Car,1,1
1095,1900-01-00 18:15,35,Vehicle Driver,Car,Car,1,1
1410,1900-01-00 23:30,30,Vehicle Driver,Car,Car,1,1
1095,1900-01-00 18:15,35,Vehicle Passenger,Car,Car,1,1
1410,1900-01-00 23:30,30,Vehicle Passenger,Car,Car,1,1
510,1900-01-00 8:30,15,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,10,Vehicle Driver,Car,Car,1,1
450,1900-01-00 7:30,40,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,16,Vehicle Driver,Car,Car,1,1
735,1900-01-00 12:15,5,Walking,Walking,Walking,1,1
1050,1900-01-00 17:30,20,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,15,Vehicle Driver,Car,Car,1,1
1090,1900-01-00 18:10,5,Vehicle Driver,Car,Car,1,1
1090,1900-01-00 18:10,5,Vehicle Passenger,Car,Car,1,1
540,1900-01-00 9:00,40,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,15,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,13,Walking,Walking,Walking,1,1
570,1900-01-00 9:30,30,Walking,Walking,Walking,1,1
645,1900-01-00 10:45,30,Walking,Walking,Walking,1,1
900,1900-01-00 15:00,15,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,20,Walking,Walking,Walking,1,1
1040,1900-01-00 17:20,10,Vehicle Driver,Car,Car,1,1
505,1900-01-00 8:25,5,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,5,Vehicle Driver,Car,Car,1,1
775,1900-01-00 12:55,8,Walking,Walking,Walking,1,1
1070,1900-01-00 17:50,10,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,30,Vehicle Driver,Car,Car,1,1
1075,1900-01-00 17:55,24,Tram,Tram,PT,3,3+
1225,1900-01-00 20:25,15,Walking,Walking,Walking,1,1
1345,1900-01-00 22:25,110,Train,Train,PT,4,3+
732,1900-01-00 12:12,46,Train,Train,PT,5,3+
860,1900-01-00 14:20,70,Vehicle Passenger,Car,Car,1,1
1045,1900-01-00 17:25,45,Tram,Tram,PT,3,3+
1200,1900-01-00 20:00,55,Train,Train,PT,3,3+
513,1900-01-00 8:33,172,Vehicle Passenger,Car,Car,1,1
654,1900-01-00 10:54,26,Vehicle Passenger,Car,Car,1,1
690,1900-01-00 11:30,60,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,60,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,30,Vehicle Driver,Car,Car,1,1
510,1900-01-00 8:30,68,Train,Train,PT,3,3+
585,1900-01-00 9:45,45,Vehicle Driver,Car,Car,1,1
700,1900-01-00 11:40,10,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,20,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,15,Vehicle Driver,Car,Car,1,1
480,1900-01-00 8:00,10,Vehicle Driver,Car,Car,1,1
495,1900-01-00 8:15,15,Vehicle Driver,Car,Car,1,1
480,1900-01-00 8:00,10,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,10,Walking,Walking,Walking,1,1
930,1900-01-00 15:30,30,Vehicle Driver,Car,Car,1,1
1000,1900-01-00 16:40,30,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,30,Vehicle Passenger,Car,Car,1,1
1000,1900-01-00 16:40,30,Vehicle Passenger,Car,Car,1,1
930,1900-01-00 15:30,30,Vehicle Passenger,Car,Car,1,1
1000,1900-01-00 16:40,30,Vehicle Passenger,Car,Car,1,1
810,1900-01-00 13:30,55,Vehicle Driver,Car,Car,1,1
1015,1900-01-00 16:55,35,Vehicle Passenger,Car,Car,2,2
1110,1900-01-00 18:30,10,Walking,Walking,Walking,1,1
1120,1900-01-00 18:40,45,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,55,Vehicle Passenger,Car,Car,1,1
1015,1900-01-00 16:55,35,Vehicle Passenger,Car,Car,2,2
1110,1900-01-00 18:30,55,Vehicle Passenger,Car,Car,2,2
